District,Caste_ethnicity,Gender,Q1.i,Count,Tag
sindhuli,other,male,livelihoods,0,
sindhuli,other,male,clean_water,0,water
sindhuli,other,male,financial_support,0,financial
sindhuli,other,male,food,0,food
sindhuli,other,male,housing_inspections,0,housing
sindhuli,other,male,toilets_sanitation,0,health
sindhuli,other,male,psychosocial_counseling,0,health
sindhuli,other,male,healthcare,0,health
sindhuli,other,male,education,0,education
sindhuli,other,male,seeds_and_fertilizers,0,food
sindhuli,tamang,female,short_term_shelter__tent_shelt,10,housing
sindhuli,tamang,female,long_term_shelter__housing,1,housing
sindhuli,tamang,female,other,0,
sindhuli,tamang,female,livelihoods,0,
sindhuli,tamang,female,clean_water,0,water
sindhuli,tamang,female,financial_support,0,financial
sindhuli,tamang,female,food,0,food
sindhuli,tamang,female,housing_inspections,0,housing
sindhuli,tamang,female,toilets_sanitation,0,health
sindhuli,tamang,female,psychosocial_counseling,0,health
sindhuli,tamang,female,healthcare,0,health
sindhuli,tamang,female,education,0,education
sindhuli,tamang,female,seeds_and_fertilizers,0,food
sindhuli,tamang,male,short_term_shelter__tent_shelt,8,housing
sindhuli,tamang,male,long_term_shelter__housing,7,housing
sindhuli,tamang,male,housing_inspections,1,housing
sindhuli,tamang,male,other,0,
sindhuli,tamang,male,livelihoods,0,
sindhuli,tamang,male,clean_water,0,water
sindhuli,tamang,male,financial_support,0,financial
sindhuli,tamang,male,food,0,food
sindhuli,tamang,male,toilets_sanitation,0,health
sindhuli,tamang,male,psychosocial_counseling,0,health
sindhuli,tamang,male,healthcare,0,health
sindhuli,tamang,male,education,0,education
sindhuli,tamang,male,seeds_and_fertilizers,0,food
sindhupalchowk,brahmin,female,long_term_shelter__housing,3,housing
sindhupalchowk,brahmin,female,short_term_shelter__tent_shelt,1,housing
sindhupalchowk,brahmin,female,toilets_sanitation,1,health
sindhupalchowk,brahmin,female,other,0,
sindhupalchowk,brahmin,female,livelihoods,0,
sindhupalchowk,brahmin,female,clean_water,0,water
sindhupalchowk,brahmin,female,financial_support,0,financial
sindhupalchowk,brahmin,female,food,0,food
sindhupalchowk,brahmin,female,housing_inspections,0,housing
sindhupalchowk,brahmin,female,psychosocial_counseling,0,health
sindhupalchowk,brahmin,female,healthcare,0,health
sindhupalchowk,brahmin,female,education,0,education
sindhupalchowk,brahmin,female,seeds_and_fertilizers,0,food
sindhupalchowk,brahmin,male,long_term_shelter__housing,13,housing
sindhupalchowk,brahmin,male,short_term_shelter__tent_shelt,2,housing
sindhupalchowk,brahmin,male,livelihoods,1,
sindhupalchowk,brahmin,male,other,0,
sindhupalchowk,brahmin,male,clean_water,0,water
sindhupalchowk,brahmin,male,financial_support,0,financial
sindhupalchowk,brahmin,male,food,0,food
sindhupalchowk,brahmin,male,housing_inspections,0,housing
sindhupalchowk,brahmin,male,toilets_sanitation,0,health
sindhupalchowk,brahmin,male,psychosocial_counseling,0,health
sindhupalchowk,brahmin,male,healthcare,0,health
sindhupalchowk,brahmin,male,education,0,education
sindhupalchowk,brahmin,male,seeds_and_fertilizers,0,food
sindhupalchowk,chhetri,female,long_term_shelter__housing,15,housing
sindhupalchowk,chhetri,female,short_term_shelter__tent_shelt,6,housing
sindhupalchowk,chhetri,female,healthcare,2,health
sindhupalchowk,chhetri,female,other,1,
sindhupalchowk,chhetri,female,livelihoods,1,
sindhupalchowk,chhetri,female,housing_inspections,1,housing
sindhupalchowk,chhetri,female,clean_water,0,water
sindhupalchowk,chhetri,female,financial_support,0,financial
sindhupalchowk,chhetri,female,food,0,food
sindhupalchowk,chhetri,female,toilets_sanitation,0,health
sindhupalchowk,chhetri,female,psychosocial_counseling,0,health
sindhupalchowk,chhetri,female,education,0,education
sindhupalchowk,chhetri,female,seeds_and_fertilizers,0,food
sindhupalchowk,chhetri,male,long_term_shelter__housing,16,housing
sindhupalchowk,chhetri,male,short_term_shelter__tent_shelt,2,housing
sindhupalchowk,chhetri,male,toilets_sanitation,2,health
sindhupalchowk,chhetri,male,livelihoods,1,
sindhupalchowk,chhetri,male,financial_support,1,financial
sindhupalchowk,chhetri,male,healthcare,1,health
sindhupalchowk,chhetri,male,other,0,
sindhupalchowk,chhetri,male,clean_water,0,water
sindhupalchowk,chhetri,male,food,0,food
sindhupalchowk,chhetri,male,housing_inspections,0,housing
sindhupalchowk,chhetri,male,psychosocial_counseling,0,health
sindhupalchowk,chhetri,male,education,0,education
sindhupalchowk,chhetri,male,seeds_and_fertilizers,0,food
sindhupalchowk,dalit,female,short_term_shelter__tent_shelt,6,housing
sindhupalchowk,dalit,female,long_term_shelter__housing,6,housing
sindhupalchowk,dalit,female,education,1,education
sindhupalchowk,dalit,female,other,0,
sindhupalchowk,dalit,female,livelihoods,0,
sindhupalchowk,dalit,female,clean_water,0,water
sindhupalchowk,dalit,female,financial_support,0,financial
sindhupalchowk,dalit,female,food,0,food
sindhupalchowk,dalit,female,housing_inspections,0,housing
sindhupalchowk,dalit,female,toilets_sanitation,0,health
sindhupalchowk,dalit,female,psychosocial_counseling,0,health
sindhupalchowk,dalit,female,healthcare,0,health
sindhupalchowk,dalit,female,seeds_and_fertilizers,0,food
sindhupalchowk,dalit,male,long_term_shelter__housing,5,housing
sindhupalchowk,dalit,male,short_term_shelter__tent_shelt,0,housing
sindhupalchowk,dalit,male,other,0,
sindhupalchowk,dalit,male,livelihoods,0,
sindhupalchowk,dalit,male,clean_water,0,water
sindhupalchowk,dalit,male,financial_support,0,financial
sindhupalchowk,dalit,male,food,0,food
sindhupalchowk,dalit,male,housing_inspections,0,housing
sindhupalchowk,dalit,male,toilets_sanitation,0,health
sindhupalchowk,dalit,male,psychosocial_counseling,0,health
sindhupalchowk,dalit,male,healthcare,0,health
sindhupalchowk,dalit,male,education,0,education
sindhupalchowk,dalit,male,seeds_and_fertilizers,0,food
sindhupalchowk,gurung,female,long_term_shelter__housing,1,housing
sindhupalchowk,gurung,female,short_term_shelter__tent_shelt,0,housing
sindhupalchowk,gurung,female,other,0,
sindhupalchowk,gurung,female,livelihoods,0,
sindhupalchowk,gurung,female,clean_water,0,water
sindhupalchowk,gurung,female,financial_support,0,financial
sindhupalchowk,gurung,female,food,0,food
sindhupalchowk,gurung,female,housing_inspections,0,housing
sindhupalchowk,gurung,female,toilets_sanitation,0,health
sindhupalchowk,gurung,female,psychosocial_counseling,0,health
sindhupalchowk,gurung,female,healthcare,0,health
sindhupalchowk,gurung,female,education,0,education
sindhupalchowk,gurung,female,seeds_and_fertilizers,0,food
sindhupalchowk,gurung,male,short_term_shelter__tent_shelt,0,housing
sindhupalchowk,gurung,male,other,0,
sindhupalchowk,gurung,male,long_term_shelter__housing,0,housing
sindhupalchowk,gurung,male,livelihoods,0,
sindhupalchowk,gurung,male,clean_water,0,water
sindhupalchowk,gurung,male,financial_support,0,financial
sindhupalchowk,gurung,male,food,0,food
sindhupalchowk,gurung,male,housing_inspections,0,housing
sindhupalchowk,gurung,male,toilets_sanitation,0,health
sindhupalchowk,gurung,male,psychosocial_counseling,0,health
sindhupalchowk,gurung,male,healthcare,0,health
sindhupalchowk,gurung,male,education,0,education
sindhupalchowk,gurung,male,seeds_and_fertilizers,0,food
sindhupalchowk,janajati,female,long_term_shelter__housing,3,housing
sindhupalchowk,janajati,female,education,2,education
sindhupalchowk,janajati,female,other,1,
sindhupalchowk,janajati,female,livelihoods,1,
sindhupalchowk,janajati,female,short_term_shelter__tent_shelt,0,housing
sindhupalchowk,janajati,female,clean_water,0,water
sindhupalchowk,janajati,female,financial_support,0,financial
sindhupalchowk,janajati,female,food,0,food
sindhupalchowk,janajati,female,housing_inspections,0,housing
sindhupalchowk,janajati,female,toilets_sanitation,0,health
sindhupalchowk,janajati,female,psychosocial_counseling,0,health
sindhupalchowk,janajati,female,healthcare,0,health
sindhupalchowk,janajati,female,seeds_and_fertilizers,0,food
sindhupalchowk,janajati,male,long_term_shelter__housing,6,housing
sindhupalchowk,janajati,male,short_term_shelter__tent_shelt,1,housing
sindhupalchowk,janajati,male,other,1,
sindhupalchowk,janajati,male,livelihoods,1,
sindhupalchowk,janajati,male,clean_water,0,water
sindhupalchowk,janajati,male,financial_support,0,financial
sindhupalchowk,janajati,male,food,0,food
sindhupalchowk,janajati,male,housing_inspections,0,housing
sindhupalchowk,janajati,male,toilets_sanitation,0,health
sindhupalchowk,janajati,male,psychosocial_counseling,0,health
sindhupalchowk,janajati,male,healthcare,0,health
sindhupalchowk,janajati,male,education,0,education
sindhupalchowk,janajati,male,seeds_and_fertilizers,0,food
sindhupalchowk,muslim,female,short_term_shelter__tent_shelt,0,housing
sindhupalchowk,muslim,female,other,0,
sindhupalchowk,muslim,female,long_term_shelter__housing,0,housing
sindhupalchowk,muslim,female,livelihoods,0,
sindhupalchowk,muslim,female,clean_water,0,water
sindhupalchowk,muslim,female,financial_support,0,financial
sindhupalchowk,muslim,female,food,0,food
sindhupalchowk,muslim,female,housing_inspections,0,housing
sindhupalchowk,muslim,female,toilets_sanitation,0,health
sindhupalchowk,muslim,female,psychosocial_counseling,0,health
sindhupalchowk,muslim,female,healthcare,0,health
sindhupalchowk,muslim,female,education,0,education
sindhupalchowk,muslim,female,seeds_and_fertilizers,0,food
sindhupalchowk,muslim,male,short_term_shelter__tent_shelt,0,housing
sindhupalchowk,muslim,male,other,0,
sindhupalchowk,muslim,male,long_term_shelter__housing,0,housing
sindhupalchowk,muslim,male,livelihoods,0,
sindhupalchowk,muslim,male,clean_water,0,water
sindhupalchowk,muslim,male,financial_support,0,financial
sindhupalchowk,muslim,male,food,0,food
sindhupalchowk,muslim,male,housing_inspections,0,housing
sindhupalchowk,muslim,male,toilets_sanitation,0,health
sindhupalchowk,muslim,male,psychosocial_counseling,0,health
sindhupalchowk,muslim,male,healthcare,0,health
sindhupalchowk,muslim,male,education,0,education
sindhupalchowk,muslim,male,seeds_and_fertilizers,0,food
sindhupalchowk,newar,female,long_term_shelter__housing,12,housing
sindhupalchowk,newar,female,short_term_shelter__tent_shelt,2,housing
sindhupalchowk,newar,female,healthcare,1,health
sindhupalchowk,newar,female,other,0,
sindhupalchowk,newar,female,livelihoods,0,
sindhupalchowk,newar,female,clean_water,0,water
sindhupalchowk,newar,female,financial_support,0,financial
sindhupalchowk,newar,female,food,0,food
sindhupalchowk,newar,female,housing_inspections,0,housing
sindhupalchowk,newar,female,toilets_sanitation,0,health
sindhupalchowk,newar,female,psychosocial_counseling,0,health
sindhupalchowk,newar,female,education,0,education
sindhupalchowk,newar,female,seeds_and_fertilizers,0,food
sindhupalchowk,newar,male,long_term_shelter__housing,12,housing
sindhupalchowk,newar,male,other,1,
sindhupalchowk,newar,male,clean_water,1,water
sindhupalchowk,newar,male,financial_support,1,financial
sindhupalchowk,newar,male,short_term_shelter__tent_shelt,0,housing
sindhupalchowk,newar,male,livelihoods,0,
sindhupalchowk,newar,male,food,0,food
sindhupalchowk,newar,male,housing_inspections,0,housing
sindhupalchowk,newar,male,toilets_sanitation,0,health
sindhupalchowk,newar,male,psychosocial_counseling,0,health
sindhupalchowk,newar,male,healthcare,0,health
sindhupalchowk,newar,male,education,0,education
sindhupalchowk,newar,male,seeds_and_fertilizers,0,food
sindhupalchowk,other,female,long_term_shelter__housing,8,housing
sindhupalchowk,other,female,short_term_shelter__tent_shelt,2,housing
sindhupalchowk,other,female,other,0,
sindhupalchowk,other,female,livelihoods,0,
sindhupalchowk,other,female,clean_water,0,water
sindhupalchowk,other,female,financial_support,0,financial
sindhupalchowk,other,female,food,0,food
sindhupalchowk,other,female,housing_inspections,0,housing
sindhupalchowk,other,female,toilets_sanitation,0,health
sindhupalchowk,other,female,psychosocial_counseling,0,health
sindhupalchowk,other,female,healthcare,0,health
sindhupalchowk,other,female,education,0,education
sindhupalchowk,other,female,seeds_and_fertilizers,0,food
sindhupalchowk,other,male,long_term_shelter__housing,8,housing
sindhupalchowk,other,male,short_term_shelter__tent_shelt,2,housing
sindhupalchowk,other,male,other,2,
sindhupalchowk,other,male,livelihoods,0,
sindhupalchowk,other,male,clean_water,0,water
sindhupalchowk,other,male,financial_support,0,financial
sindhupalchowk,other,male,food,0,food
sindhupalchowk,other,male,housing_inspections,0,housing
sindhupalchowk,other,male,toilets_sanitation,0,health
sindhupalchowk,other,male,psychosocial_counseling,0,health
sindhupalchowk,other,male,healthcare,0,health
sindhupalchowk,other,male,education,0,education
sindhupalchowk,other,male,seeds_and_fertilizers,0,food
sindhupalchowk,tamang,female,long_term_shelter__housing,12,housing
sindhupalchowk,tamang,female,short_term_shelter__tent_shelt,3,housing
sindhupalchowk,tamang,female,education,1,education
sindhupalchowk,tamang,female,other,0,
sindhupalchowk,tamang,female,livelihoods,0,
sindhupalchowk,tamang,female,clean_water,0,water
sindhupalchowk,tamang,female,financial_support,0,financial
sindhupalchowk,tamang,female,food,0,food
sindhupalchowk,tamang,female,housing_inspections,0,housing
sindhupalchowk,tamang,female,toilets_sanitation,0,health
sindhupalchowk,tamang,female,psychosocial_counseling,0,health
sindhupalchowk,tamang,female,healthcare,0,health
sindhupalchowk,tamang,female,seeds_and_fertilizers,0,food
sindhupalchowk,tamang,male,long_term_shelter__housing,12,housing
sindhupalchowk,tamang,male,short_term_shelter__tent_shelt,3,housing
sindhupalchowk,tamang,male,livelihoods,1,
sindhupalchowk,tamang,male,financial_support,1,financial
sindhupalchowk,tamang,male,other,0,
sindhupalchowk,tamang,male,clean_water,0,water
sindhupalchowk,tamang,male,food,0,food
sindhupalchowk,tamang,male,housing_inspections,0,housing
sindhupalchowk,tamang,male,toilets_sanitation,0,health
sindhupalchowk,tamang,male,psychosocial_counseling,0,health
sindhupalchowk,tamang,male,healthcare,0,health
sindhupalchowk,tamang,male,education,0,education
sindhupalchowk,tamang,male,seeds_and_fertilizers,0,food
